source,source_id,raw_id,title,title_stem,author,license_raw,license_normalized,license_display,url,genre_tier1,genre_tier2,primary_pool,candidate_pools,auto_label_score,auto_label_confidence,auto_label_bucket,matched_keywords
freesound,442020,442020,Electronic Minute No 165 - This is a drone.wav,Electronic Minute No 165 - This is a drone,gis_sweden,cc0,cc0,CC0,https://freesound.org/people/gis_sweden/sounds/442020/,Ambient/Drone,Ambient/Drone,Freesound-CC0-Ambient/Drone,"[""Freesound-CC0-Ambient/Drone"", ""Freesound-CC0-Electronic""]",6,0.8488,high,"{""Ambient/Drone"": [""drone""], ""Electronic"": [""electro""]}"
freesound,442180,442180,Ambient Space 3.wav,Ambient Space 3,DylanTheFish,cc0,cc0,CC0,https://freesound.org/people/DylanTheFish/sounds/442180/,Ambient/Drone,Ambient/Drone,Freesound-CC0-Ambient/Drone,"[""Freesound-CC0-Ambient/Drone""]",6,1.0000,high,"{""Ambient/Drone"": [""ambient""]}"
freesound,442288,442288,male pain sound effects.wav,male pain sound effects,rockittt,cc0,cc0,CC0,https://freesound.org/people/rockittt/sounds/442288/,Sound Effects,Sound Effects,Freesound-CC0-Sound Effects,"[""Freesound-CC0-Sound Effects""]",5,1.0000,high,"{""Sound Effects"": [""sound effect""]}"
freesound,442291,442291,string quartet tuning up.wav,string quartet tuning up,electra,cc0,cc0,CC0,https://freesound.org/people/electra/sounds/442291/,Classical/Orchestral,Classical/Orchestral,Freesound-CC0-Classical/Orchestral,"[""Freesound-CC0-Classical/Orchestral""]",7,1.0000,high,"{""Classical/Orchestral"": [""string"", ""string quartet""]}"
freesound,442326,442326,FX - Retro videogame - SHOOTING WEAPON LASER,FX - Retro videogame - SHOOTING WEAPON LASER,bolkmar,cc0,cc0,CC0,https://freesound.org/people/bolkmar/sounds/442326/,Sound Effects,Sound Effects,Freesound-CC0-Sound Effects,"[""Freesound-CC0-Sound Effects""]",4,1.0000,high,"{""Sound Effects"": [""fx"", ""laser""]}"
freesound,442400,442400,F#2 Guitar Acoustic Hammer-on/Mediator,F#2 Guitar Acoustic Hammer-on/Mediator,digrinonf,cc0,cc0,CC0,https://freesound.org/people/digrinonf/sounds/442400/,Acoustic/Folk,Acoustic/Folk,Freesound-CC0-Acoustic/Folk,"[""Freesound-CC0-Acoustic/Folk"", ""Freesound-CC0-Sound Effects""]",4,0.7825,high,"{""Acoustic/Folk"": [""acoustic"", ""guitar""], ""Sound Effects"": [""ui""]}"
freesound,442401,442401,F#4 Guitar Acoustic Slide/Mediator,F#4 Guitar Acoustic Slide/Mediator,digrinonf,cc0,cc0,CC0,https://freesound.org/people/digrinonf/sounds/442401/,Acoustic/Folk,Acoustic/Folk,Freesound-CC0-Acoustic/Folk,"[""Freesound-CC0-Acoustic/Folk"", ""Freesound-CC0-Sound Effects""]",4,0.7825,high,"{""Acoustic/Folk"": [""acoustic"", ""guitar""], ""Sound Effects"": [""ui""]}"
freesound,442402,442402,F#4 Guitar Acoustic Mediator,F#4 Guitar Acoustic Mediator,digrinonf,cc0,cc0,CC0,https://freesound.org/people/digrinonf/sounds/442402/,Acoustic/Folk,Acoustic/Folk,Freesound-CC0-Acoustic/Folk,"[""Freesound-CC0-Acoustic/Folk"", ""Freesound-CC0-Sound Effects""]",4,0.7825,high,"{""Acoustic/Folk"": [""acoustic"", ""guitar""], ""Sound Effects"": [""ui""]}"
freesound,442403,442403,F#4 Guitar Acoustic Hammer-on/Mediator,F#4 Guitar Acoustic Hammer-on/Mediator,digrinonf,cc0,cc0,CC0,https://freesound.org/people/digrinonf/sounds/442403/,Acoustic/Folk,Acoustic/Folk,Freesound-CC0-Acoustic/Folk,"[""Freesound-CC0-Acoustic/Folk"", ""Freesound-CC0-Sound Effects""]",4,0.7825,high,"{""Acoustic/Folk"": [""acoustic"", ""guitar""], ""Sound Effects"": [""ui""]}"
freesound,442404,442404,F#3 Guitar Acoustic Mediator,F#3 Guitar Acoustic Mediator,digrinonf,cc0,cc0,CC0,https://freesound.org/people/digrinonf/sounds/442404/,Acoustic/Folk,Acoustic/Folk,Freesound-CC0-Acoustic/Folk,"[""Freesound-CC0-Acoustic/Folk"", ""Freesound-CC0-Sound Effects""]",4,0.7825,high,"{""Acoustic/Folk"": [""acoustic"", ""guitar""], ""Sound Effects"": [""ui""]}"
freesound,442405,442405,F#3 Guitar Acoustic Hammer-on/Mediator,F#3 Guitar Acoustic Hammer-on/Mediator,digrinonf,cc0,cc0,CC0,https://freesound.org/people/digrinonf/sounds/442405/,Acoustic/Folk,Acoustic/Folk,Freesound-CC0-Acoustic/Folk,"[""Freesound-CC0-Acoustic/Folk"", ""Freesound-CC0-Sound Effects""]",4,0.7825,high,"{""Acoustic/Folk"": [""acoustic"", ""guitar""], ""Sound Effects"": [""ui""]}"
freesound,442406,442406,F#2 Guitar Acoustic Slide/Mediator,F#2 Guitar Acoustic Slide/Mediator,digrinonf,cc0,cc0,CC0,https://freesound.org/people/digrinonf/sounds/442406/,Acoustic/Folk,Acoustic/Folk,Freesound-CC0-Acoustic/Folk,"[""Freesound-CC0-Acoustic/Folk"", ""Freesound-CC0-Sound Effects""]",4,0.7825,high,"{""Acoustic/Folk"": [""acoustic"", ""guitar""], ""Sound Effects"": [""ui""]}"
freesound,442407,442407,F#2 Guitar Acoustic Mediator,F#2 Guitar Acoustic Mediator,digrinonf,cc0,cc0,CC0,https://freesound.org/people/digrinonf/sounds/442407/,Acoustic/Folk,Acoustic/Folk,Freesound-CC0-Acoustic/Folk,"[""Freesound-CC0-Acoustic/Folk"", ""Freesound-CC0-Sound Effects""]",4,0.7825,high,"{""Acoustic/Folk"": [""acoustic"", ""guitar""], ""Sound Effects"": [""ui""]}"
freesound,442408,442408,F#3 Guitar Acoustic Mediator,F#3 Guitar Acoustic Mediator,digrinonf,cc0,cc0,CC0,https://freesound.org/people/digrinonf/sounds/442408/,Acoustic/Folk,Acoustic/Folk,Freesound-CC0-Acoustic/Folk,"[""Freesound-CC0-Acoustic/Folk"", ""Freesound-CC0-Sound Effects""]",4,0.7825,high,"{""Acoustic/Folk"": [""acoustic"", ""guitar""], ""Sound Effects"": [""ui""]}"
freesound,442508,442508,wildwest soundtrack acoustic guitar.wav,wildwest soundtrack acoustic guitar,dmj,cc0,cc0,CC0,https://freesound.org/people/dmj/sounds/442508/,Acoustic/Folk,Acoustic/Folk,Freesound-CC0-Acoustic/Folk,"[""Freesound-CC0-Acoustic/Folk"", ""Freesound-CC0-Sound Effects""]",9,0.8961,high,"{""Acoustic/Folk"": [""acoustic"", ""acoustic guitar"", ""guitar""], ""Sound Effects"": [""ui""]}"
freesound,442526,442526,ambient sound street outside,ambient sound street outside,AdrianoAnjos,cc0,cc0,CC0,https://freesound.org/people/AdrianoAnjos/sounds/442526/,Ambient/Drone,Ambient/Drone,Freesound-CC0-Ambient/Drone,"[""Freesound-CC0-Ambient/Drone"", ""Freesound-CC0-Field Recording""]",6,0.7208,high,"{""Ambient/Drone"": [""ambient""], ""Field Recording"": [""street""]}"
freesound,442545,442545,Ambience street at night in Seville,Ambience street at night in Seville,MariaDelCastillo,cc0,cc0,CC0,https://freesound.org/people/MariaDelCastillo/sounds/442545/,Field Recording,Field Recording,Freesound-CC0-Field Recording,"[""Freesound-CC0-Field Recording""]",4,1.0000,high,"{""Field Recording"": [""ambience"", ""street""]}"
freesound,442653,442653,Street musician and a crowd singing La Bamba by Los Lobos.wav,Street musician and a crowd singing La Bamba by Los Lobos,fakeplasticman,cc0,cc0,CC0,https://freesound.org/people/fakeplasticman/sounds/442653/,Field Recording,Field Recording,Freesound-CC0-Field Recording,"[""Freesound-CC0-Field Recording""]",4,1.0000,high,"{""Field Recording"": [""crowd"", ""street""]}"
freesound,442673,442673,White_Noise_05_Sec.wav,White_Noise_05_Sec,MATRIXXX_,cc0,cc0,CC0,https://freesound.org/people/MATRIXXX_/sounds/442673/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Sound Effects""]",7,0.8687,high,"{""Experimental/Noise"": [""noise"", ""white noise""], ""Sound Effects"": [""hit""]}"
freesound,442675,442675,White_Noise_10_Sec.wav,White_Noise_10_Sec,MATRIXXX_,cc0,cc0,CC0,https://freesound.org/people/MATRIXXX_/sounds/442675/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Sound Effects""]",7,0.8687,high,"{""Experimental/Noise"": [""noise"", ""white noise""], ""Sound Effects"": [""hit""]}"
freesound,442714,442714,Ambient Beach Wave and far voices.aif,Ambient Beach Wave and far voices,_Fra_,cc0,cc0,CC0,https://freesound.org/people/_Fra_/sounds/442714/,Ambient/Drone,Ambient/Drone,Freesound-CC0-Ambient/Drone,"[""Freesound-CC0-Ambient/Drone"", ""Freesound-CC0-Voice/Vocal""]",6,0.8488,high,"{""Ambient/Drone"": [""ambient""], ""Voice/Vocal"": [""voice""]}"
freesound,442745,442745,Snare Drum Hardrock-Style,Snare Drum Hardrock-Style,balloonhead,cc0,cc0,CC0,https://freesound.org/people/balloonhead/sounds/442745/,Percussion/Drums,Percussion/Drums,Freesound-CC0-Percussion/Drums,"[""Freesound-CC0-Percussion/Drums""]",4,1.0000,high,"{""Percussion/Drums"": [""drum"", ""snare""]}"
freesound,442751,442751,thrill orchestral strings brass choir ensemble,thrill orchestral strings brass choir ensemble,oymaldonado,ccby,cc-by,CC-BY,https://freesound.org/people/oymaldonado/sounds/442751/,Classical/Orchestral,Classical/Orchestral,Freesound-CC-BY-Classical/Orchestral,"[""Freesound-CC-BY-Classical/Orchestral"", ""Freesound-CC-BY-Voice/Vocal""]",12,0.8488,high,"{""Classical/Orchestral"": [""brass"", ""orchestra"", ""orchestral"", ""string"", ""strings""], ""Voice/Vocal"": [""choir""]}"
freesound,442786,442786,White_Noise_60_Sec.wav,White_Noise_60_Sec,MATRIXXX_,cc0,cc0,CC0,https://freesound.org/people/MATRIXXX_/sounds/442786/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Sound Effects""]",7,0.8687,high,"{""Experimental/Noise"": [""noise"", ""white noise""], ""Sound Effects"": [""hit""]}"
freesound,442787,442787,White_Noise_30_Sec.wav,White_Noise_30_Sec,MATRIXXX_,cc0,cc0,CC0,https://freesound.org/people/MATRIXXX_/sounds/442787/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Sound Effects""]",7,0.8687,high,"{""Experimental/Noise"": [""noise"", ""white noise""], ""Sound Effects"": [""hit""]}"
freesound,442788,442788,White_Noise_300_Sec.wav,White_Noise_300_Sec,MATRIXXX_,cc0,cc0,CC0,https://freesound.org/people/MATRIXXX_/sounds/442788/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Sound Effects""]",7,0.8687,high,"{""Experimental/Noise"": [""noise"", ""white noise""], ""Sound Effects"": [""hit""]}"
freesound,442793,442793,White_Noise_300_Sec_Half_Size.wav,White_Noise_300_Sec_Half_Size,MATRIXXX_,cc0,cc0,CC0,https://freesound.org/people/MATRIXXX_/sounds/442793/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Sound Effects""]",7,0.8687,high,"{""Experimental/Noise"": [""noise"", ""white noise""], ""Sound Effects"": [""hit""]}"
freesound,442795,442795,Long Deep Static Drone.wav,Long Deep Static Drone,TMPZ_1,ccby,cc-by,CC-BY,https://freesound.org/people/TMPZ_1/sounds/442795/,Ambient/Drone,Ambient/Drone,Freesound-CC-BY-Ambient/Drone,"[""Freesound-CC-BY-Ambient/Drone"", ""Freesound-CC-BY-Experimental/Noise""]",6,0.7208,high,"{""Ambient/Drone"": [""drone""], ""Experimental/Noise"": [""static""]}"
freesound,442796,442796,Liquid Organic Drone.wav,Liquid Organic Drone,TMPZ_1,ccby,cc-by,CC-BY,https://freesound.org/people/TMPZ_1/sounds/442796/,Ambient/Drone,Ambient/Drone,Freesound-CC-BY-Ambient/Drone,"[""Freesound-CC-BY-Ambient/Drone"", ""Freesound-CC-BY-Sound Effects""]",6,0.8488,high,"{""Ambient/Drone"": [""drone""], ""Sound Effects"": [""ui""]}"
freesound,442797,442797,Intense Drone.wav,Intense Drone,TMPZ_1,ccby,cc-by,CC-BY,https://freesound.org/people/TMPZ_1/sounds/442797/,Ambient/Drone,Ambient/Drone,Freesound-CC-BY-Ambient/Drone,"[""Freesound-CC-BY-Ambient/Drone""]",6,1.0000,high,"{""Ambient/Drone"": [""drone""]}"
freesound,442799,442799,Static Drone.wav,Static Drone,TMPZ_1,ccby,cc-by,CC-BY,https://freesound.org/people/TMPZ_1/sounds/442799/,Ambient/Drone,Ambient/Drone,Freesound-CC-BY-Ambient/Drone,"[""Freesound-CC-BY-Ambient/Drone"", ""Freesound-CC-BY-Experimental/Noise""]",6,0.7208,high,"{""Ambient/Drone"": [""drone""], ""Experimental/Noise"": [""static""]}"
freesound,442802,442802,Rough Static Drone.wav,Rough Static Drone,TMPZ_1,ccby,cc-by,CC-BY,https://freesound.org/people/TMPZ_1/sounds/442802/,Ambient/Drone,Ambient/Drone,Freesound-CC-BY-Ambient/Drone,"[""Freesound-CC-BY-Ambient/Drone"", ""Freesound-CC-BY-Experimental/Noise""]",6,0.7208,high,"{""Ambient/Drone"": [""drone""], ""Experimental/Noise"": [""static""]}"
freesound,442804,442804,Tensive Drone.wav,Tensive Drone,TMPZ_1,ccby,cc-by,CC-BY,https://freesound.org/people/TMPZ_1/sounds/442804/,Ambient/Drone,Ambient/Drone,Freesound-CC-BY-Ambient/Drone,"[""Freesound-CC-BY-Ambient/Drone""]",6,1.0000,high,"{""Ambient/Drone"": [""drone""]}"
freesound,443086,443086,Mini Emotional Ambient,Mini Emotional Ambient,tyops,ccby,cc-by,CC-BY,https://freesound.org/people/tyops/sounds/443086/,Ambient/Drone,Ambient/Drone,Freesound-CC-BY-Ambient/Drone,"[""Freesound-CC-BY-Ambient/Drone""]",6,1.0000,high,"{""Ambient/Drone"": [""ambient""]}"
freesound,443089,443089,Experimental Atmospheric Ambient,Experimental Atmospheric Ambient,tyops,ccby,cc-by,CC-BY,https://freesound.org/people/tyops/sounds/443089/,Ambient/Drone,Ambient/Drone,Freesound-CC-BY-Ambient/Drone,"[""Freesound-CC-BY-Ambient/Drone"", ""Freesound-CC-BY-Experimental/Noise""]",8,0.7825,high,"{""Ambient/Drone"": [""ambient"", ""atmospheric""], ""Experimental/Noise"": [""experimental""]}"
freesound,443262,443262,demonic chant drone.wav,demonic chant drone,a_guy_1,ccby,cc-by,CC-BY,https://freesound.org/people/a_guy_1/sounds/443262/,Ambient/Drone,Ambient/Drone,Freesound-CC-BY-Ambient/Drone,"[""Freesound-CC-BY-Ambient/Drone"", ""Freesound-CC-BY-Voice/Vocal""]",6,0.7208,high,"{""Ambient/Drone"": [""drone""], ""Voice/Vocal"": [""chant""]}"
freesound,443308,443308,Nature Day Ambiance .wav,Nature Day Ambiance,CameronPheiffer,ccby,cc-by,CC-BY,https://freesound.org/people/CameronPheiffer/sounds/443308/,Field Recording,Field Recording,Freesound-CC-BY-Field Recording,"[""Freesound-CC-BY-Field Recording""]",4,1.0000,high,"{""Field Recording"": [""ambiance"", ""nature""]}"
freesound,443484,443484,Ripetitive Atmospheric Drone.wav,Ripetitive Atmospheric Drone,TMPZ_1,ccby,cc-by,CC-BY,https://freesound.org/people/TMPZ_1/sounds/443484/,Ambient/Drone,Ambient/Drone,Freesound-CC-BY-Ambient/Drone,"[""Freesound-CC-BY-Ambient/Drone""]",8,1.0000,high,"{""Ambient/Drone"": [""atmospheric"", ""drone""]}"
freesound,443486,443486,Futuristic Tensive Hypnotic Drone.wav,Futuristic Tensive Hypnotic Drone,TMPZ_1,ccby,cc-by,CC-BY,https://freesound.org/people/TMPZ_1/sounds/443486/,Ambient/Drone,Ambient/Drone,Freesound-CC-BY-Ambient/Drone,"[""Freesound-CC-BY-Ambient/Drone""]",6,1.0000,high,"{""Ambient/Drone"": [""drone""]}"
freesound,443724,443724,1. Ambiente noche Night ambient.wav,1. Ambiente noche Night ambient,cabusta9,cc0,cc0,CC0,https://freesound.org/people/cabusta9/sounds/443724/,Ambient/Drone,Ambient/Drone,Freesound-CC0-Ambient/Drone,"[""Freesound-CC0-Ambient/Drone""]",6,1.0000,high,"{""Ambient/Drone"": [""ambient""]}"
freesound,443767,443767,43. Ambiente dia Day morning ambient.wav,43. Ambiente dia Day morning ambient,cabusta9,cc0,cc0,CC0,https://freesound.org/people/cabusta9/sounds/443767/,Ambient/Drone,Ambient/Drone,Freesound-CC0-Ambient/Drone,"[""Freesound-CC0-Ambient/Drone""]",6,1.0000,high,"{""Ambient/Drone"": [""ambient""]}"
freesound,443914,443914,white noise,white noise,ambcyn,ccby,cc-by,CC-BY,https://freesound.org/people/ambcyn/sounds/443914/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise"", ""Freesound-CC-BY-Sound Effects""]",7,0.8687,high,"{""Experimental/Noise"": [""noise"", ""white noise""], ""Sound Effects"": [""hit""]}"
freesound,443915,443915,velvet white noise - band limited under 20 hz above 19kHz,velvet white noise - band limited under 20 hz above 19kHz,ambcyn,ccby,cc-by,CC-BY,https://freesound.org/people/ambcyn/sounds/443915/,Experimental/Noise,Experimental/Noise,Freesound-CC-BY-Experimental/Noise,"[""Freesound-CC-BY-Experimental/Noise"", ""Freesound-CC-BY-Sound Effects""]",7,0.8687,high,"{""Experimental/Noise"": [""noise"", ""white noise""], ""Sound Effects"": [""hit""]}"
freesound,443941,443941,White_Noise_35_Sec.wav,White_Noise_35_Sec,MATRIXXX_,cc0,cc0,CC0,https://freesound.org/people/MATRIXXX_/sounds/443941/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Sound Effects""]",7,0.8687,high,"{""Experimental/Noise"": [""noise"", ""white noise""], ""Sound Effects"": [""hit""]}"
freesound,443942,443942,White_Noise_25_Sec.wav,White_Noise_25_Sec,MATRIXXX_,cc0,cc0,CC0,https://freesound.org/people/MATRIXXX_/sounds/443942/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Sound Effects""]",7,0.8687,high,"{""Experimental/Noise"": [""noise"", ""white noise""], ""Sound Effects"": [""hit""]}"
freesound,443943,443943,White_Noise_20_Sec.wav,White_Noise_20_Sec,MATRIXXX_,cc0,cc0,CC0,https://freesound.org/people/MATRIXXX_/sounds/443943/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Sound Effects""]",7,0.8687,high,"{""Experimental/Noise"": [""noise"", ""white noise""], ""Sound Effects"": [""hit""]}"
freesound,443944,443944,White_Noise_15_Sec.wav,White_Noise_15_Sec,MATRIXXX_,cc0,cc0,CC0,https://freesound.org/people/MATRIXXX_/sounds/443944/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Sound Effects""]",7,0.8687,high,"{""Experimental/Noise"": [""noise"", ""white noise""], ""Sound Effects"": [""hit""]}"
freesound,443945,443945,White_Noise_55_Sec.wav,White_Noise_55_Sec,MATRIXXX_,cc0,cc0,CC0,https://freesound.org/people/MATRIXXX_/sounds/443945/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Sound Effects""]",7,0.8687,high,"{""Experimental/Noise"": [""noise"", ""white noise""], ""Sound Effects"": [""hit""]}"
freesound,443946,443946,White_Noise_45_Sec.wav,White_Noise_45_Sec,MATRIXXX_,cc0,cc0,CC0,https://freesound.org/people/MATRIXXX_/sounds/443946/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Sound Effects""]",7,0.8687,high,"{""Experimental/Noise"": [""noise"", ""white noise""], ""Sound Effects"": [""hit""]}"
freesound,443947,443947,White_Noise_40_Sec.wav,White_Noise_40_Sec,MATRIXXX_,cc0,cc0,CC0,https://freesound.org/people/MATRIXXX_/sounds/443947/,Experimental/Noise,Experimental/Noise,Freesound-CC0-Experimental/Noise,"[""Freesound-CC0-Experimental/Noise"", ""Freesound-CC0-Sound Effects""]",7,0.8687,high,"{""Experimental/Noise"": [""noise"", ""white noise""], ""Sound Effects"": [""hit""]}"
freesound,444483,444483,City_Street_Ambiance.mp3,City_Street_Ambiance,starplanes,cc0,cc0,CC0,https://freesound.org/people/starplanes/sounds/444483/,Field Recording,Field Recording,Freesound-CC0-Field Recording,"[""Freesound-CC0-Field Recording""]",6,1.0000,high,"{""Field Recording"": [""ambiance"", ""city"", ""street""]}"
freesound,444521,444521,Ambience at a Chinese restaurant street,Ambience at a Chinese restaurant street,nomadas,cc0,cc0,CC0,https://freesound.org/people/nomadas/sounds/444521/,Field Recording,Field Recording,Freesound-CC0-Field Recording,"[""Freesound-CC0-Field Recording""]",4,1.0000,high,"{""Field Recording"": [""ambience"", ""street""]}"
freesound,444526,444526,Ambience at Limerick's Chapel Street,Ambience at Limerick's Chapel Street,nomadas,cc0,cc0,CC0,https://freesound.org/people/nomadas/sounds/444526/,Field Recording,Field Recording,Freesound-CC0-Field Recording,"[""Freesound-CC0-Field Recording""]",4,1.0000,high,"{""Field Recording"": [""ambience"", ""street""]}"
freesound,444820,444820,Playground Ambience in The City,Playground Ambience in The City,CUeckermann,ccby,cc-by,CC-BY,https://freesound.org/people/CUeckermann/sounds/444820/,Field Recording,Field Recording,Freesound-CC-BY-Field Recording,"[""Freesound-CC-BY-Field Recording""]",4,1.0000,high,"{""Field Recording"": [""ambience"", ""city""]}"
freesound,444832,444832,Birds in the City,Birds in the City,CUeckermann,ccby,cc-by,CC-BY,https://freesound.org/people/CUeckermann/sounds/444832/,Field Recording,Field Recording,Freesound-CC-BY-Field Recording,"[""Freesound-CC-BY-Field Recording""]",5,1.0000,high,"{""Field Recording"": [""bird"", ""birds"", ""city""]}"
freesound,444838,444838,Waterfall with nature surrounding ambience,Waterfall with nature surrounding ambience,CUeckermann,ccby,cc-by,CC-BY,https://freesound.org/people/CUeckermann/sounds/444838/,Field Recording,Field Recording,Freesound-CC-BY-Field Recording,"[""Freesound-CC-BY-Field Recording""]",4,1.0000,high,"{""Field Recording"": [""ambience"", ""nature""]}"
